task_id,track,tool,difficulty,data_type,evaluator,scoring_type,task_dir,generator,prompt_path,visible_files_count,hidden_files_count,has_oracle,bug_type,question_type,template,mutant_name,expected_error_category,p3_source,backend
sg_lint_0004,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0004,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0004/prompt.md,4,2,True,multi_driven,,,,multi_driven,,spyglass
sg_lint_0005,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0005,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0005/prompt.md,4,2,True,blocking_in_seq,,,,blocking_in_seq,,spyglass
sg_lint_0006,p7_spyglass_lint_debug,spyglass,easy,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0006,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0006/prompt.md,4,2,True,latch_inference,,,,latch_inference,,spyglass
sg_lint_0007,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0007,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0007/prompt.md,4,2,True,multi_driven,,,,multi_driven,,spyglass
sg_lint_0008,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0008,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0008/prompt.md,4,2,True,blocking_in_seq,,,,blocking_in_seq,,spyglass
sg_lint_0009,p7_spyglass_lint_debug,spyglass,easy,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0009,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0009/prompt.md,4,2,True,latch_inference,,,,latch_inference,,spyglass
sg_lint_0010,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0010,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0010/prompt.md,4,2,True,multi_driven,,,,multi_driven,,spyglass
sg_lint_0011,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0011,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0011/prompt.md,4,2,True,blocking_in_seq,,,,blocking_in_seq,,spyglass
sg_lint_0012,p7_spyglass_lint_debug,spyglass,easy,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0012,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0012/prompt.md,4,2,True,latch_inference,,,,latch_inference,,spyglass
sg_lint_0013,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0013,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0013/prompt.md,4,2,True,multi_driven,,,,multi_driven,,spyglass
sg_lint_0014,p7_spyglass_lint_debug,spyglass,medium,template_synthetic,spyglass_lint_debug.SpyGlassLintDebugEvaluator,explanation:0.1|lint_pass:0.9,p7_spyglass_lint_debug/generated/sg_lint_0014,p7_spyglass_lint_debug_gen.py,p7_spyglass_lint_debug/generated/sg_lint_0014/prompt.md,4,2,True,blocking_in_seq,,,,blocking_in_seq,,spyglass
spice_deck_debug_0001,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0001,,p5_spice_deck_debug/imported/spice_deck_debug_0001/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0002,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0002,,p5_spice_deck_debug/imported/spice_deck_debug_0002/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0003,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0003,,p5_spice_deck_debug/imported/spice_deck_debug_0003/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0004,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0004,,p5_spice_deck_debug/imported/spice_deck_debug_0004/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0005,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0005,,p5_spice_deck_debug/imported/spice_deck_debug_0005/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0006,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0006,,p5_spice_deck_debug/imported/spice_deck_debug_0006/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0007,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0007,,p5_spice_deck_debug/imported/spice_deck_debug_0007/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0008,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0008,,p5_spice_deck_debug/imported/spice_deck_debug_0008/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0009,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0009,,p5_spice_deck_debug/imported/spice_deck_debug_0009/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0010,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0010,,p5_spice_deck_debug/imported/spice_deck_debug_0010/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0011,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0011,,p5_spice_deck_debug/imported/spice_deck_debug_0011/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0012,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0012,,p5_spice_deck_debug/imported/spice_deck_debug_0012/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0013,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0013,,p5_spice_deck_debug/imported/spice_deck_debug_0013/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0014,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0014,,p5_spice_deck_debug/imported/spice_deck_debug_0014/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0015,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0015,,p5_spice_deck_debug/imported/spice_deck_debug_0015/prompt.md,1,1,True,,,,,missing_model,,hspice
spice_deck_debug_0016,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0016,,p5_spice_deck_debug/imported/spice_deck_debug_0016/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0017,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0017,,p5_spice_deck_debug/imported/spice_deck_debug_0017/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0018,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0018,,p5_spice_deck_debug/imported/spice_deck_debug_0018/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0019,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0019,,p5_spice_deck_debug/imported/spice_deck_debug_0019/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0020,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0020,,p5_spice_deck_debug/imported/spice_deck_debug_0020/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0021,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0021,,p5_spice_deck_debug/imported/spice_deck_debug_0021/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0022,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0022,,p5_spice_deck_debug/imported/spice_deck_debug_0022/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0023,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0023,,p5_spice_deck_debug/imported/spice_deck_debug_0023/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0024,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0024,,p5_spice_deck_debug/imported/spice_deck_debug_0024/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0025,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0025,,p5_spice_deck_debug/imported/spice_deck_debug_0025/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0026,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0026,,p5_spice_deck_debug/imported/spice_deck_debug_0026/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0027,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0027,,p5_spice_deck_debug/imported/spice_deck_debug_0027/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0028,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0028,,p5_spice_deck_debug/imported/spice_deck_debug_0028/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0029,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0029,,p5_spice_deck_debug/imported/spice_deck_debug_0029/prompt.md,1,1,True,,,,,missing_subckt,,hspice
spice_deck_debug_0030,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0030,,p5_spice_deck_debug/imported/spice_deck_debug_0030/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0031,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0031,,p5_spice_deck_debug/imported/spice_deck_debug_0031/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0032,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0032,,p5_spice_deck_debug/imported/spice_deck_debug_0032/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0033,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0033,,p5_spice_deck_debug/imported/spice_deck_debug_0033/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0034,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0034,,p5_spice_deck_debug/imported/spice_deck_debug_0034/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0035,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0035,,p5_spice_deck_debug/imported/spice_deck_debug_0035/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0036,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0036,,p5_spice_deck_debug/imported/spice_deck_debug_0036/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0037,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0037,,p5_spice_deck_debug/imported/spice_deck_debug_0037/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0038,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0038,,p5_spice_deck_debug/imported/spice_deck_debug_0038/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0039,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0039,,p5_spice_deck_debug/imported/spice_deck_debug_0039/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0040,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0040,,p5_spice_deck_debug/imported/spice_deck_debug_0040/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0041,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0041,,p5_spice_deck_debug/imported/spice_deck_debug_0041/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0042,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0042,,p5_spice_deck_debug/imported/spice_deck_debug_0042/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0043,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0043,,p5_spice_deck_debug/imported/spice_deck_debug_0043/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0044,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0044,,p5_spice_deck_debug/imported/spice_deck_debug_0044/prompt.md,1,1,True,,,,,duplicate_element,,hspice
spice_deck_debug_0045,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0045,,p5_spice_deck_debug/imported/spice_deck_debug_0045/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0046,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0046,,p5_spice_deck_debug/imported/spice_deck_debug_0046/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0047,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0047,,p5_spice_deck_debug/imported/spice_deck_debug_0047/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0048,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0048,,p5_spice_deck_debug/imported/spice_deck_debug_0048/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0049,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0049,,p5_spice_deck_debug/imported/spice_deck_debug_0049/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0050,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0050,,p5_spice_deck_debug/imported/spice_deck_debug_0050/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0051,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0051,,p5_spice_deck_debug/imported/spice_deck_debug_0051/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0052,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0052,,p5_spice_deck_debug/imported/spice_deck_debug_0052/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0053,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0053,,p5_spice_deck_debug/imported/spice_deck_debug_0053/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0054,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0054,,p5_spice_deck_debug/imported/spice_deck_debug_0054/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0055,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0055,,p5_spice_deck_debug/imported/spice_deck_debug_0055/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0056,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0056,,p5_spice_deck_debug/imported/spice_deck_debug_0056/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0057,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0057,,p5_spice_deck_debug/imported/spice_deck_debug_0057/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0058,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0058,,p5_spice_deck_debug/imported/spice_deck_debug_0058/prompt.md,1,1,True,,,,,wrong_pin_count,,hspice
spice_deck_debug_0059,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0059,,p5_spice_deck_debug/imported/spice_deck_debug_0059/prompt.md,1,1,True,,,,,missing_include,,hspice
spice_deck_debug_0060,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0060,,p5_spice_deck_debug/imported/spice_deck_debug_0060/prompt.md,1,1,True,,,,,missing_include,,hspice
spice_deck_debug_0061,p5_spice_deck_debug,hspice,easy,flow_synthetic,spice_deck_debug.SPICEDeckDebugEvaluator,execution_pass:0.9|explanation:0.1,p5_spice_deck_debug/imported/spice_deck_debug_0061,,p5_spice_deck_debug/imported/spice_deck_debug_0061/prompt.md,1,1,True,,,,,missing_include,,hspice
